"id","site_id","zone_id","instance_id","title","method_id","method_title","enabled","settings"
"1","1","1","2","Flat rate","flat_rate","Flat rate","0","{""title"": {""id"": ""title"", ""label"": ""Name"", ""description"": ""Your customers will see the name of this shipping method during checkout."", ""type"": ""text"", ""value"": ""Flat rate"", ""default"": ""Flat rate"", ""tip"": ""Your customers will see the name of this shipping method during checkout."", ""placeholder"": ""e.g. Standard national""}, ""tax_status"": {""id"": ""tax_status"", ""label"": ""Tax status"", ""description"": """", ""type"": ""select"", ""value"": ""taxable"", ""default"": ""taxable"", ""tip"": """", ""placeholder"": """", ""options"": {""taxable"": ""Taxable"", ""none"": ""None""}}, ""cost"": {""id"": ""cost"", ""label"": ""Cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""0"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": """"}, ""class_costs"": {""id"": ""class_costs"", ""label"": ""Shipping class costs"", ""description"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""type"": ""title"", ""value"": """", ""default"": """", ""tip"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""placeholder"": """"}, ""class_cost_7"": {""id"": ""class_cost_7"", ""label"": ""\""MLV Rolls\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_8"": {""id"": ""class_cost_8"", ""label"": ""\""Tapes &amp; Accessories\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_31"": {""id"": ""class_cost_31"", ""label"": ""\""Tecsound Products\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""no_class_cost"": {""id"": ""no_class_cost"", ""label"": ""No shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""type"": {""id"": ""type"", ""label"": ""Calculation type"", ""description"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""type"": ""select"", ""value"": ""class"", ""default"": ""class"", ""tip"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""placeholder"": """", ""options"": {""class"": ""Per class: Charge shipping for each shipping class individually"", ""order"": ""Per order: Charge shipping for the most expensive shipping class""}}}"
"2","1","2","1","Courier","flat_rate","Flat rate","1","{""title"": {""id"": ""title"", ""label"": ""Name"", ""description"": ""Your customers will see the name of this shipping method during checkout."", ""type"": ""text"", ""value"": ""Courier"", ""default"": ""Flat rate"", ""tip"": ""Your customers will see the name of this shipping method during checkout."", ""placeholder"": ""e.g. Standard national""}, ""tax_status"": {""id"": ""tax_status"", ""label"": ""Tax status"", ""description"": """", ""type"": ""select"", ""value"": ""taxable"", ""default"": ""taxable"", ""tip"": """", ""placeholder"": """", ""options"": {""taxable"": ""Taxable"", ""none"": ""None""}}, ""cost"": {""id"": ""cost"", ""label"": ""Cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""[fee percent=\""14\"" min_fee=\""30\"" max_fee=\""75\""]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": """"}, ""class_costs"": {""id"": ""class_costs"", ""label"": ""Shipping class costs"", ""description"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""type"": ""title"", ""value"": null, ""default"": """", ""tip"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""placeholder"": """"}, ""class_cost_7"": {""id"": ""class_cost_7"", ""label"": ""\""MLV Rolls\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""[fee percent=\""16\"" min_fee=\""55\"" max_fee=\""120\""]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_8"": {""id"": ""class_cost_8"", ""label"": ""\""Tapes &amp; Accessories\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""[fee percent=\""15\"" min_fee=\""15\"" max_fee=\""45\""]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_31"": {""id"": ""class_cost_31"", ""label"": ""\""Tecsound Products\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""[fee percent=\""16\"" min_fee=\""55\"" max_fee=\""120\""]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""no_class_cost"": {""id"": ""no_class_cost"", ""label"": ""No shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""type"": {""id"": ""type"", ""label"": ""Calculation type"", ""description"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""type"": ""select"", ""value"": ""class"", ""default"": ""class"", ""tip"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""placeholder"": """", ""options"": {""class"": ""Per class: Charge shipping for each shipping class individually"", ""order"": ""Per order: Charge shipping for the most expensive shipping class""}}}"
"3","1","2","19","Table Rate","table_rate","Table rates","0","{""title"": {""id"": ""title"", ""label"": ""Method Title"", ""description"": ""This controls the title which the user sees during checkout."", ""type"": ""text"", ""value"": ""Table Rate"", ""default"": ""Table Rate"", ""tip"": ""This controls the title which the user sees during checkout."", ""placeholder"": """"}, ""tax_status"": {""id"": ""tax_status"", ""label"": ""Tax Status"", ""description"": """", ""type"": ""select"", ""value"": ""taxable"", ""default"": ""taxable"", ""tip"": """", ""placeholder"": """", ""options"": {""taxable"": ""Taxable"", ""none"": ""None""}}, ""prices_include_tax"": {""id"": ""prices_include_tax"", ""label"": ""Tax included in shipping costs"", ""description"": """", ""type"": ""select"", ""value"": ""no"", ""default"": ""no"", ""tip"": """", ""placeholder"": """", ""options"": {""yes"": ""Yes, I will enter costs below inclusive of tax"", ""no"": ""No, I will enter costs below exclusive of tax""}}, ""order_handling_fee"": {""id"": ""order_handling_fee"", ""label"": ""Handling Fee"", ""description"": """", ""type"": ""number"", ""value"": """", ""default"": """", ""tip"": """", ""placeholder"": ""n/a""}, ""max_shipping_cost"": {""id"": ""max_shipping_cost"", ""label"": ""Maximum Shipping Cost"", ""description"": """", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": """", ""placeholder"": ""n/a""}, ""rates"": {""id"": ""rates"", ""label"": ""Rates"", ""description"": ""This is where you define your table rates which are applied to an order."", ""type"": ""title"", ""value"": null, ""default"": """", ""tip"": ""This is where you define your table rates which are applied to an order."", ""placeholder"": """"}, ""calculation_type"": {""id"": ""calculation_type"", ""label"": ""Calculation Type"", ""description"": ""Per order rates will offer the customer all matching rates. Calculated rates will sum all matching rates and provide a single total."", ""type"": ""select"", ""value"": """", ""default"": """", ""tip"": ""Per order rates will offer the customer all matching rates. Calculated rates will sum all matching rates and provide a single total."", ""placeholder"": """", ""options"": {"""": ""Per order"", ""item"": ""Calculated rates per item"", ""line"": ""Calculated rates per line item"", ""class"": ""Calculated rates per shipping class""}}, ""handling_fee"": {""id"": ""handling_fee"", ""label"": ""Handling Fee Per [item]"", ""description"": """", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": """", ""placeholder"": ""n/a""}, ""min_cost"": {""id"": ""min_cost"", ""label"": ""Minimum Cost Per [item]"", ""description"": ""Minimum cost for this shipping method (optional). If the cost is lower, this minimum cost will be enforced."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Minimum cost for this shipping method (optional). If the cost is lower, this minimum cost will be enforced."", ""placeholder"": ""n/a""}, ""max_cost"": {""id"": ""max_cost"", ""label"": ""Maximum Cost Per [item]"", ""description"": ""Maximum cost for this shipping method (optional). If the cost is higher, this maximum cost will be enforced."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Maximum cost for this shipping method (optional). If the cost is higher, this maximum cost will be enforced."", ""placeholder"": ""n/a""}}"
"4","1","2","21","Free Pickup Virginia 4014","flat_rate","Flat rate","1","{""title"": {""id"": ""title"", ""label"": ""Name"", ""description"": ""Your customers will see the name of this shipping method during checkout."", ""type"": ""text"", ""value"": ""Free Pickup Virginia 4014"", ""default"": ""Flat rate"", ""tip"": ""Your customers will see the name of this shipping method during checkout."", ""placeholder"": ""e.g. Standard national""}, ""tax_status"": {""id"": ""tax_status"", ""label"": ""Tax status"", ""description"": """", ""type"": ""select"", ""value"": ""taxable"", ""default"": ""taxable"", ""tip"": """", ""placeholder"": """", ""options"": {""taxable"": ""Taxable"", ""none"": ""None""}}, ""cost"": {""id"": ""cost"", ""label"": ""Cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": """"}, ""class_costs"": {""id"": ""class_costs"", ""label"": ""Shipping class costs"", ""description"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""type"": ""title"", ""value"": """", ""default"": """", ""tip"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""placeholder"": """"}, ""class_cost_7"": {""id"": ""class_cost_7"", ""label"": ""\""MLV Rolls\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""0.00"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_8"": {""id"": ""class_cost_8"", ""label"": ""\""Tapes &amp; Accessories\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""0.00"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_31"": {""id"": ""class_cost_31"", ""label"": ""\""Tecsound Products\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""no_class_cost"": {""id"": ""no_class_cost"", ""label"": ""No shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""type"": {""id"": ""type"", ""label"": ""Calculation type"", ""description"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""type"": ""select"", ""value"": ""class"", ""default"": ""class"", ""tip"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""placeholder"": """", ""options"": {""class"": ""Per class: Charge shipping for each shipping class individually"", ""order"": ""Per order: Charge shipping for the most expensive shipping class""}}}"
"5","1","3","12","Flat rate","flat_rate","Flat rate","1","{""title"": {""id"": ""title"", ""label"": ""Name"", ""description"": ""Your customers will see the name of this shipping method during checkout."", ""type"": ""text"", ""value"": ""Flat rate"", ""default"": ""Flat rate"", ""tip"": ""Your customers will see the name of this shipping method during checkout."", ""placeholder"": ""e.g. Standard national""}, ""tax_status"": {""id"": ""tax_status"", ""label"": ""Tax status"", ""description"": """", ""type"": ""select"", ""value"": ""taxable"", ""default"": ""taxable"", ""tip"": """", ""placeholder"": """", ""options"": {""taxable"": ""Taxable"", ""none"": ""None""}}, ""cost"": {""id"": ""cost"", ""label"": ""Cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": """"}, ""class_costs"": {""id"": ""class_costs"", ""label"": ""Shipping class costs"", ""description"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""type"": ""title"", ""value"": """", ""default"": """", ""tip"": ""These costs can optionally be added based on the <a target=\""_blank\"" href=\""https://massloadedvinyl.com.au/wp-admin/admin.php?page=wc-settings&tab=shipping&section=classes\"">product shipping class</a>. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#shipping-classes\"">setting shipping class costs</a>."", ""placeholder"": """"}, ""class_cost_7"": {""id"": ""class_cost_7"", ""label"": ""\""MLV Rolls\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""40+65*[qty]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_8"": {""id"": ""class_cost_8"", ""label"": ""\""Tapes &amp; Accessories\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""class_cost_31"": {""id"": ""class_cost_31"", ""label"": ""\""Tecsound Products\"" shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": ""40+65*[qty]"", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""no_class_cost"": {""id"": ""no_class_cost"", ""label"": ""No shipping class cost"", ""description"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""type"": ""text"", ""value"": """", ""default"": """", ""tip"": ""Enter a cost (excl. tax) or sum, e.g. <code>10.00 * [qty]</code>.<br/><br/>Use <code>[qty]</code> for the number of items, <br/><code>[cost]</code> for the total cost of items, and <code>[fee percent=\""10\"" min_fee=\""20\"" max_fee=\""\""]</code> for percentage based fees."", ""placeholder"": ""N/A""}, ""type"": {""id"": ""type"", ""label"": ""Calculation type"", ""description"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""type"": ""select"", ""value"": ""class"", ""default"": ""class"", ""tip"": ""<span id=\""wc-shipping-advanced-costs-help-text\"">Charge a flat rate per item, or enter a cost formula to charge a percentage based cost or a minimum fee. Learn more about <a target=\""_blank\"" href=\""https://woocommerce.com/document/flat-rate-shipping/#advanced-costs\"">advanced costs</a>.</span>"", ""placeholder"": """", ""options"": {""class"": ""Per class: Charge shipping for each shipping class individually"", ""order"": ""Per order: Charge shipping for the most expensive shipping class""}}}"
